,レースID,順位,選手登番,展示,艇番,名前,年齢,支部,体重,階級,全国勝率,全国2率,当地勝率,当地2率,モーター2率,ボート2率
11,2020-08-03唐　津トータリゼータエンジニアリング杯2R,6,5085,6.77,5,中村栄治,21,福井,53,B1,2.35,4.17,0.0,0.0,34.35,42.42
12,2020-08-03唐　津トータリゼータエンジニアリング杯3R,1,4000,6.73,1,松本博昭,43,広島,55,A2,5.85,39.52,6.19,41.86,29.07,31.08
13,2020-08-03唐　津トータリゼータエンジニアリング杯3R,2,3508,6.66,4,久富政弘,48,佐賀,53,B1,4.65,30.0,5.29,32.0,33.62,41.77
14,2020-08-03唐　津トータリゼータエンジニアリング杯3R,3,3514,6.7,3,山一鉄也,53,福岡,51,A1,6.61,51.15,5.9,41.94,26.91,37.84
15,2020-08-03唐　津トータリゼータエンジニアリング杯3R,4,4374,6.79,2,永田義紘,36,広島,50,B1,4.94,33.33,4.43,17.86,32.48,39.51
16,2020-08-03唐　津トータリゼータエンジニアリング杯3R,5,3108,6.74,5,松本真吾,56,徳島,50,B1,3.51,15.53,2.85,5.88,29.2,44.59
17,2020-08-03唐　津トータリゼータエンジニアリング杯3R,6,3246,6.76,6,星野政彦,55,兵庫,53,B1,4.96,28.45,5.45,28.57,32.13,29.17
18,2020-08-03唐　津トータリゼータエンジニアリング杯4R,1,4154,6.73,1,森安弘雅,40,香川,52,A2,5.65,38.57,5.7,50.0,34.53,36.99
19,2020-08-03唐　津トータリゼータエンジニアリング杯4R,2,4102,6.75,3,益田啓司,41,福岡,52,A1,6.4,46.03,6.45,52.5,34.13,31.94
20,2020-08-03唐　津トータリゼータエンジニアリング杯4R,3,4879,6.76,2,山崎鉄平,25,佐賀,53,B1,5.45,37.84,4.54,23.57,28.83,38.46
21,2020-08-03唐　津トータリゼータエンジニアリング杯4R,4,4022,6.78,5,待鳥雄紀,40,福岡,56,A2,6.0,36.89,5.91,41.82,33.33,23.68
22,2020-08-03唐　津トータリゼータエンジニアリング杯4R,5,3273,6.73,4,石田　豪,54,広島,51,B1,4.75,29.23,4.74,29.41,33.62,22.67
23,2020-08-03唐　津トータリゼータエンジニアリング杯4R,6,4232,6.81,6,笠　雅雄,37,福岡,61,B1,3.64,16.05,3.43,14.29,29.49,35.06
24,2020-08-03唐　津トータリゼータエンジニアリング杯5R,1,3711,6.76,2,江本真治,45,山口,52,A2,6.01,40.0,5.17,35.19,49.34,34.21
25,2020-08-03唐　津トータリゼータエンジニアリング杯5R,2,4151,6.81,3,下河誉史,37,福岡,56,A2,5.47,33.9,5.76,48.28,41.74,53.33
26,2020-08-03唐　津トータリゼータエンジニアリング杯5R,3,4195,6.82,4,前川守嗣,38,福岡,56,A2,5.66,37.37,5.29,35.71,27.88,40.74
27,2020-08-03唐　津トータリゼータエンジニアリング杯5R,4,3541,6.8,6,三嶌誠司,52,香川,53,A1,6.65,47.79,6.35,48.39,29.78,23.94
28,2020-08-03唐　津トータリゼータエンジニアリング杯5R,5,5012,6.82,1,加倉侑征,23,福岡,49,B1,4.28,21.43,3.89,17.14,37.44,41.33
29,2020-08-03唐　津トータリゼータエンジニアリング杯5R,6,3543,6.78,5,福田雅一,51,香川,55,A2,5.7,42.11,5.92,34.62,30.9,32.88
30,2020-08-03唐　津トータリゼータエンジニアリング杯6R,1,4330,6.75,6,奈須啓太,36,福岡,51,A1,6.79,55.65,6.2,50.0,30.3,33.33
31,2020-08-03唐　津トータリゼータエンジニアリング杯6R,2,3024,6.79,3,西島義則,58,広島,57,A1,7.75,63.87,7.31,64.1,44.83,42.42
32,2020-08-03唐　津トータリゼータエンジニアリング杯6R,3,4866,6.75,1,橋本英一,30,福岡,53,B2,3.92,18.75,3.64,0.0,41.3,34.29
33,2020-08-03唐　津トータリゼータエンジニアリング杯6R,4,3527,6.83,4,中嶋誠一,49,長崎,51,A2,6.01,38.52,5.29,34.29,33.18,32.05
34,2020-08-03唐　津トータリゼータエンジニアリング杯6R,5,3853,6.71,2,岩崎正哉,47,福岡,57,A2,6.21,40.74,6.21,42.11,39.75,15.87
35,2020-08-03唐　津トータリゼータエンジニアリング杯6R,6,4771,6.78,5,下寺秀和,27,広島,55,A2,6.15,42.25,5.89,40.43,35.89,32.79
36,2020-08-03唐　津トータリゼータエンジニアリング杯7R,1,4296,6.72,3,岡崎恭裕,33,福岡,50,A1,7.16,48.57,6.71,47.06,37.08,30.14
37,2020-08-03唐　津トータリゼータエンジニアリング杯7R,2,4364,6.71,5,池永　太,35,福岡,53,A1,6.83,44.68,7.16,42.11,39.47,32.35
38,2020-08-03唐　津トータリゼータエンジニアリング杯7R,3,4351,6.79,6,里岡右貴,34,福岡,53,A1,7.05,55.84,5.96,36.36,31.91,34.25
39,2020-08-03唐　津トータリゼータエンジニアリング杯7R,4,3709,6.75,2,田中浩之,46,山口,52,B1,3.53,15.96,3.5,14.29,36.68,23.29
40,2020-08-03唐　津トータリゼータエンジニアリング杯7R,5,4881,6.72,1,檀　将太,24,福岡,50,B2,2.77,7.69,2.22,11.11,30.17,36.11
41,2020-08-03唐　津トータリゼータエンジニアリング杯8R,1,4126,6.7,1,吉本玲緒,41,広島,56,B1,4.31,22.33,4.75,37.5,32.19,30.56
42,2020-08-03唐　津トータリゼータエンジニアリング杯8R,2,3361,6.75,3,岡部　浩,51,徳島,51,B1,5.16,29.55,4.59,23.53,37.78,30.77
43,2020-08-03唐　津トータリゼータエンジニアリング杯8R,3,3884,6.81,5,豊田　聡,46,徳島,52,B1,3.76,14.63,3.38,12.5,41.96,37.66
44,2020-08-03唐　津トータリゼータエンジニアリング杯8R,4,5085,6.74,6,中村栄治,21,福井,53,B1,2.35,4.17,0.0,0.0,34.35,42.42
45,2020-08-03唐　津トータリゼータエンジニアリング杯8R,5,3246,6.71,4,星野政彦,55,兵庫,53,B1,4.96,28.45,5.45,28.57,32.13,29.17
46,2020-08-03唐　津トータリゼータエンジニアリング杯8R,6,4368,6.7,2,山口隆史,34,福岡,51,B1,4.51,18.81,0.0,0.0,32.09,38.03
47,2020-08-03唐　津トータリゼータエンジニアリング杯9R,1,4930,6.7,1,佐藤　悠,24,福井,54,B1,5.26,32.5,4.39,22.22,34.93,28.77
48,2020-08-03唐　津トータリゼータエンジニアリング杯9R,2,4151,6.73,4,下河誉史,37,福岡,56,A2,5.47,33.9,5.76,48.28,41.74,53.33
49,2020-08-03唐　津トータリゼータエンジニアリング杯9R,3,4022,6.74,3,待鳥雄紀,40,福岡,56,A2,6.0,36.89,5.91,41.82,33.33,23.68
50,2020-08-03唐　津トータリゼータエンジニアリング杯9R,4,3543,6.79,2,福田雅一,51,香川,55,A2,5.7,42.11,5.92,34.62,30.9,32.88
51,2020-08-03唐　津トータリゼータエンジニアリング杯9R,5,4958,6.8,6,溝口海義,25,福岡,55,B1,5.02,26.61,6.0,0.0,31.75,28.57
52,2020-08-03唐　津トータリゼータエンジニアリング杯9R,6,4855,6.84,5,江頭賢太,24,長崎,53,B1,3.61,13.33,4.41,22.22,31.84,40.24
53,2020-08-03唐　津トータリゼータエンジニアリング杯10R,1,4102,6.72,1,益田啓司,41,福岡,52,A1,6.4,46.03,6.45,52.5,34.13,31.94
54,2020-08-03唐　津トータリゼータエンジニアリング杯10R,2,3514,6.65,2,山一鉄也,53,福岡,51,A1,6.61,51.15,5.9,41.94,26.91,37.84
55,2020-08-03唐　津トータリゼータエンジニアリング杯10R,3,3508,6.7,3,久富政弘,48,佐賀,53,B1,4.65,30.0,5.29,32.0,33.62,41.77
56,2020-08-03唐　津トータリゼータエンジニアリング杯10R,4,4330,6.74,4,奈須啓太,36,福岡,51,A1,6.79,55.65,6.2,50.0,30.3,33.33
57,2020-08-03唐　津トータリゼータエンジニアリング杯10R,5,3711,6.71,5,江本真治,45,山口,52,A2,6.01,40.0,5.17,35.19,49.34,34.21
58,2020-08-03唐　津トータリゼータエンジニアリング杯10R,6,4027,6.73,6,松江秀徳,42,佐賀,53,A2,5.93,39.42,6.66,50.92,35.1,27.85
59,2020-08-03唐　津トータリゼータエンジニアリング杯11R,1,4364,6.74,2,池永　太,35,福岡,53,A1,6.83,44.68,7.16,42.11,39.47,32.35
60,2020-08-03唐　津トータリゼータエンジニアリング杯11R,2,4195,6.77,5,前川守嗣,38,福岡,56,A2,5.66,37.37,5.29,35.71,27.88,40.74
61,2020-08-03唐　津トータリゼータエンジニアリング杯11R,3,3853,6.73,3,岩崎正哉,47,福岡,57,A2,6.21,40.74,6.21,42.11,39.75,15.87
62,2020-08-03唐　津トータリゼータエンジニアリング杯11R,4,3024,6.85,1,西島義則,58,広島,57,A1,7.75,63.87,7.31,64.1,44.83,42.42
63,2020-08-03唐　津トータリゼータエンジニアリング杯11R,5,4879,6.75,6,山崎鉄平,25,佐賀,53,B1,5.45,37.84,4.54,23.57,28.83,38.46
64,2020-08-03唐　津トータリゼータエンジニアリング杯11R,6,3876,6.83,4,中辻崇人,43,福岡,52,A1,7.03,56.52,7.54,64.29,33.03,38.96
65,2020-08-03唐　津トータリゼータエンジニアリング杯12R,1,4296,6.82,1,岡崎恭裕,33,福岡,50,A1,7.16,48.57,6.71,47.06,37.08,30.14
66,2020-08-03唐　津トータリゼータエンジニアリング杯12R,2,3541,6.79,2,三嶌誠司,52,香川,53,A1,6.65,47.79,6.35,48.39,29.78,23.94
67,2020-08-03唐　津トータリゼータエンジニアリング杯12R,3,4351,6.85,5,里岡右貴,34,福岡,53,A1,7.05,55.84,5.96,36.36,31.91,34.25
68,2020-08-03唐　津トータリゼータエンジニアリング杯12R,4,4771,6.81,3,下寺秀和,27,広島,55,A2,6.15,42.25,5.89,40.43,35.89,32.79
69,2020-08-03唐　津トータリゼータエンジニアリング杯12R,5,4000,6.82,6,松本博昭,43,広島,55,A2,5.85,39.52,6.19,41.86,29.07,31.08
70,2020-08-03唐　津トータリゼータエンジニアリング杯12R,6,4654,6.9,4,篠田優也,34,兵庫,54,B1,5.16,34.02,0.0,0.0,32.88,25.32
71,2020-08-03下　関Ｇ３長府製作所杯1R,1,4475,6.72,1,末永祐輝,32,山口,52,A2,6.06,43.81,5.47,30.82,43.4,32.18
72,2020-08-03下　関Ｇ３長府製作所杯1R,2,4051,6.81,4,清水敦揮,39,岡山,54,B1,6.43,50.0,6.78,61.11,28.21,36.36
73,2020-08-03下　関Ｇ３長府製作所杯1R,3,4511,6.83,6,中岡健人,31,香川,56,B1,4.75,22.89,4.19,12.5,41.33,46.15
74,2020-08-03下　関Ｇ３長府製作所杯1R,4,4600,6.81,5,井内将太,35,広島,52,B1,4.6,23.53,5.88,45.24,30.56,30.59
75,2020-08-03下　関Ｇ３長府製作所杯1R,5,4263,6.89,3,武重雄介,36,山口,55,B1,5.24,38.24,4.94,22.86,32.91,45.88
76,2020-08-03下　関Ｇ３長府製作所杯1R,6,4252,6.87,2,松下哲也,37,福岡,51,B1,4.97,28.97,5.29,28.57,28.42,36.26
77,2020-08-03下　関Ｇ３長府製作所杯2R,1,3661,6.76,1,柳瀬興志,50,山口,58,B1,5.55,36.89,4.62,17.02,29.55,33.71
78,2020-08-03下　関Ｇ３長府製作所杯2R,2,4202,6.8,3,浮田圭浩,37,岡山,56,B1,5.53,35.79,5.08,28.21,32.97,39.13
79,2020-08-03下　関Ｇ３長府製作所杯2R,3,3710,6.82,2,吉永泰弘,46,香川,55,B1,4.74,26.21,4.63,20.83,34.52,34.44
80,2020-08-03下　関Ｇ３長府製作所杯2R,4,4709,6.78,5,岡村将也,31,福岡,54,B1,5.23,34.44,4.22,20.34,39.51,39.76
81,2020-08-03下　関Ｇ３長府製作所杯2R,5,3434,6.82,4,松尾宣邦,51,福岡,53,B1,5.19,34.34,4.36,27.78,39.56,37.36
82,2020-08-03下　関Ｇ３長府製作所杯2R,6,4425,6.77,6,大井清貴,34,山口,52,B1,4.72,25.71,5.01,31.75,30.77,30.68
83,2020-08-03下　関Ｇ３長府製作所杯3R,1,4370,6.77,2,山口達也,33,岡山,56,A1,6.24,47.62,9.0,77.78,31.65,34.07
84,2020-08-03下　関Ｇ３長府製作所杯3R,2,3881,6.76,3,浦上拓也,47,大阪,54,B1,4.91,30.36,4.78,21.74,53.33,48.19
85,2020-08-03下　関Ｇ３長府製作所杯3R,3,4179,6.74,6,広次　修,37,山口,51,A2,5.54,36.22,5.96,44.53,29.76,40.22
86,2020-08-03下　関Ｇ３長府製作所杯3R,4,3578,6.78,1,塩田雄一,47,香川,49,B1,4.7,30.09,5.21,30.3,28.57,35.29
87,2020-08-03下　関Ｇ３長府製作所杯3R,5,3158,6.75,5,島川光男,55,広島,54,A1,6.18,42.62,6.26,44.62,40.45,34.52
88,2020-08-03下　関Ｇ３長府製作所杯3R,6,3787,6.81,4,天野　誠,48,岡山,51,A2,5.07,33.94,3.88,25.0,42.47,35.16
89,2020-08-03下　関Ｇ３長府製作所杯4R,1,4593,6.75,2,小坂宗司,39,大阪,52,A2,6.22,46.21,5.91,40.91,41.86,40.0
90,2020-08-03下　関Ｇ３長府製作所杯4R,2,4564,6.78,4,山本景士,32,広島,53,B1,5.12,28.28,5.03,27.27,45.56,34.52
91,2020-08-03下　関Ｇ３長府製作所杯4R,3,3935,6.76,5,岩津徹郎,42,岡山,54,B1,4.96,30.14,4.29,14.29,30.0,36.96
92,2020-08-03下　関Ｇ３長府製作所杯4R,4,4361,6.82,3,柳生泰二,35,山口,52,A1,6.64,50.46,6.35,42.86,27.16,33.33
93,2020-08-03下　関Ｇ３長府製作所杯4R,5,4331,6.83,1,三好勇人,36,香川,56,B1,4.72,26.09,5.62,37.84,30.11,42.86
94,2020-08-03下　関Ｇ３長府製作所杯4R,6,3573,6.74,6,前本泰和,48,広島,50,A1,8.46,64.49,6.87,48.0,38.81,35.16
95,2020-08-03下　関Ｇ３長府製作所杯5R,1,4237,6.74,1,大峯　豊,36,山口,55,A1,6.9,48.08,6.79,47.92,48.19,35.56
96,2020-08-03下　関Ｇ３長府製作所杯5R,2,3282,6.72,2,池本輝明,53,広島,51,B1,5.15,31.36,6.36,42.86,46.67,37.65
97,2020-08-03下　関Ｇ３長府製作所杯5R,3,4041,6.68,3,小林基樹,41,山口,54,B1,4.42,22.22,4.32,28.3,57.58,37.23
98,2020-08-03下　関Ｇ３長府製作所杯5R,4,4537,6.79,4,渡邉和将,30,岡山,51,A1,7.35,61.05,6.86,54.0,40.48,35.56
99,2020-08-03下　関Ｇ３長府製作所杯5R,5,4301,6.82,5,関　裕也,37,福岡,51,B1,5.71,41.24,7.14,50.0,29.9,31.4
100,2020-08-03下　関Ｇ３長府製作所杯5R,6,4782,6.76,6,浜崎準也,33,岡山,50,B1,5.92,41.51,3.74,14.81,27.03,38.89
101,2020-08-03下　関Ｇ３長府製作所杯6R,1,3737,6.8,4,上平真二,46,広島,53,A1,7.85,60.0,7.18,57.14,31.18,34.12
102,2020-08-03下　関Ｇ３長府製作所杯6R,2,4748,6.7,3,渡邉雄朗,34,東京,51,A2,5.5,39.36,5.12,29.41,43.02,32.95
103,2020-08-03下　関Ｇ３長府製作所杯6R,3,4205,6.82,6,山口　剛,37,広島,52,A1,7.42,52.21,7.44,57.78,40.23,32.94
104,2020-08-03下　関Ｇ３長府製作所杯6R,4,3710,6.82,5,吉永泰弘,46,香川,55,B1,4.74,26.21,4.63,20.83,34.52,34.44
105,2020-08-03下　関Ｇ３長府製作所杯6R,5,4319,6.77,2,三宅　潤,35,大阪,53,A2,5.74,39.2,5.08,28.0,33.77,32.98
106,2020-08-03下　関Ｇ３長府製作所杯6R,6,4252,6.81,1,松下哲也,37,福岡,51,B1,4.97,28.97,5.29,28.57,28.42,36.26
107,2020-08-03下　関Ｇ３長府製作所杯7R,1,4709,6.76,2,岡村将也,31,福岡,54,B1,5.23,34.44,4.22,20.34,39.51,39.76
108,2020-08-03下　関Ｇ３長府製作所杯7R,2,4776,6.77,5,竹田和哉,26,香川,53,A2,6.1,39.42,5.36,28.57,29.47,35.87
109,2020-08-03下　関Ｇ３長府製作所杯7R,3,4607,6.77,6,鶴田勇雄,31,福岡,51,B1,5.54,29.59,4.68,23.68,44.58,32.14
110,2020-08-03下　関Ｇ３長府製作所杯7R,4,3897,6.75,4,白井英治,43,山口,53,A1,7.95,56.44,8.85,74.8,40.0,30.23
111,2020-08-03下　関Ｇ３長府製作所杯7R,5,3787,6.81,1,天野　誠,48,岡山,51,A2,5.07,33.94,3.88,25.0,42.47,29.35
112,2020-08-03下　関Ｇ３長府製作所杯7R,6,4511,6.78,3,中岡健人,31,香川,56,B1,4.75,22.89,4.19,12.5,41.33,46.15
113,2020-08-03下　関Ｇ３長府製作所杯8R,1,3731,6.8,1,高濱芳久,47,広島,52,B1,5.28,34.95,5.27,32.73,34.94,40.0
114,2020-08-03下　関Ｇ３長府製作所杯8R,2,3935,6.74,2,岩津徹郎,42,岡山,54,B1,4.96,30.14,4.29,14.29,30.0,36.96
115,2020-08-03下　関Ｇ３長府製作所杯8R,3,4292,6.85,3,麻生慎介,35,広島,50,A2,5.76,39.02,5.54,32.43,35.56,44.57
116,2020-08-03下　関Ｇ３長府製作所杯8R,4,4842,6.8,5,山下昂大,28,岡山,52,B1,5.09,28.95,5.14,28.57,31.25,34.44
117,2020-08-03下　関Ｇ３長府製作所杯8R,5,3815,6.76,4,森岡満郎,44,岡山,53,A2,4.92,22.99,4.85,25.64,39.53,38.46
118,2020-08-03下　関Ｇ３長府製作所杯8R,6,3978,6.77,6,齊藤　仁,43,東京,52,A1,7.22,51.8,7.0,55.0,38.38,43.33
119,2020-08-03下　関Ｇ３長府製作所杯9R,1,4051,6.79,1,清水敦揮,39,岡山,54,B1,6.43,50.0,6.78,61.11,28.21,36.36
120,2020-08-03下　関Ｇ３長府製作所杯9R,2,4324,6.75,2,海野康志,32,山口,60,A1,6.61,44.23,6.99,52.03,26.67,45.65
121,2020-08-03下　関Ｇ３長府製作所杯9R,3,3581,6.79,5,加木　郁,47,山口,51,A2,4.79,29.59,4.8,24.53,27.27,44.05
122,2020-08-03下　関Ｇ３長府製作所杯9R,4,3562,6.79,4,山下和彦,51,広島,49,A1,6.64,50.81,5.43,31.91,41.51,40.22
123,2020-08-03下　関Ｇ３長府製作所杯9R,5,4564,6.81,3,山本景士,32,広島,53,B1,5.12,28.28,5.03,27.27,45.56,34.52
124,2020-08-03下　関Ｇ３長府製作所杯9R,6,3881,6.76,6,浦上拓也,47,大阪,54,B1,4.91,30.36,4.78,21.74,53.33,48.19
125,2020-08-03下　関Ｇ３長府製作所杯10R,1,4361,6.81,1,柳生泰二,35,山口,52,A1,6.64,50.46,6.35,42.86,27.16,33.33
126,2020-08-03下　関Ｇ３長府製作所杯10R,2,4202,6.82,2,浮田圭浩,37,岡山,56,B1,5.53,35.79,5.08,28.21,32.97,39.13
127,2020-08-03下　関Ｇ３長府製作所杯10R,3,3158,6.77,3,島川光男,55,広島,54,A1,6.18,42.62,6.26,44.62,40.45,34.52
128,2020-08-03下　関Ｇ３長府製作所杯10R,4,4301,6.86,4,関　裕也,37,福岡,51,B1,5.71,41.24,7.14,50.0,29.9,31.4
129,2020-08-03下　関Ｇ３長府製作所杯10R,5,4475,6.75,5,末永祐輝,32,山口,52,A2,6.06,43.81,5.47,30.82,43.4,32.18
130,2020-08-03下　関Ｇ３長府製作所杯10R,6,4319,6.79,6,三宅　潤,35,大阪,53,A2,5.74,39.2,5.08,28.0,33.77,32.98
131,2020-08-03下　関Ｇ３長府製作所杯11R,1,3737,6.81,1,上平真二,46,広島,53,A1,7.85,60.0,7.18,57.14,31.18,34.12
132,2020-08-03下　関Ｇ３長府製作所杯11R,2,4776,6.83,2,竹田和哉,26,香川,53,A2,6.1,39.42,5.36,28.57,29.47,35.87
133,2020-08-03下　関Ｇ３長府製作所杯11R,3,4593,6.78,6,小坂宗司,39,大阪,52,A2,6.22,46.21,5.91,40.91,41.86,40.0
134,2020-08-03下　関Ｇ３長府製作所杯11R,4,4370,6.87,5,山口達也,33,岡山,56,A1,6.24,47.62,9.0,77.78,31.65,34.07
135,2020-08-03下　関Ｇ３長府製作所杯11R,5,3282,6.77,4,池本輝明,53,広島,51,B1,5.15,31.36,6.36,42.86,46.67,37.65
136,2020-08-03下　関Ｇ３長府製作所杯11R,6,4600,6.82,3,井内将太,35,広島,52,B1,4.6,23.53,5.88,45.24,30.56,30.59
137,2020-08-03下　関Ｇ３長府製作所杯12R,1,3978,6.85,3,齊藤　仁,43,東京,52,A1,7.22,51.8,7.0,55.0,38.38,43.33
138,2020-08-03下　関Ｇ３長府製作所杯12R,2,4205,6.78,4,山口　剛,37,広島,52,A1,7.42,52.21,7.44,57.78,40.23,32.94
139,2020-08-03下　関Ｇ３長府製作所杯12R,3,3573,6.72,2,前本泰和,48,広島,50,A1,8.46,64.49,6.87,48.0,38.81,35.16
140,2020-08-03下　関Ｇ３長府製作所杯12R,4,4324,6.8,5,海野康志,32,山口,60,A1,6.61,44.23,6.99,52.03,26.67,45.65
141,2020-08-03下　関Ｇ３長府製作所杯12R,5,4537,6.75,6,渡邉和将,30,岡山,51,A1,7.35,61.05,6.86,54.0,40.48,35.56
142,2020-08-03徳　山スカパー！・ＪＬＣ杯徳山ルーキーシリーズ第１４戦1R,1,4857,7.09,1,加藤翔馬,23,兵庫,56,A2,5.62,39.47,4.11,22.22,34.09,33.12
143,2020-08-03徳　山スカパー！・ＪＬＣ杯徳山ルーキーシリーズ第１４戦1R,2,4896,7.07,2,花本　剛,28,山口,56,B1,4.91,31.58,3.09,6.12,30.43,32.24
144,2020-08-03徳　山スカパー！・ＪＬＣ杯徳山ルーキーシリーズ第１４戦1R,3,5041,7.08,3,荒牧凪沙,21,福岡,51,B1,3.31,8.91,3.09,8.57,47.83,30.2
145,2020-08-03徳　山スカパー！・ＪＬＣ杯徳山ルーキーシリーズ第１４戦1R,4,4873,7.06,4,蒲原健太,26,佐賀,53,B1,4.52,25.81,2.89,0.0,18.97,32.21
146,2020-08-03徳　山スカパー！・ＪＬＣ杯徳山ルーキーシリーズ第１４戦1R,5,5126,7.06,6,山下大輝,23,兵庫,51,B2,1.5,0.0,1.67,0.0,36.67,33.54
147,2020-08-03徳　山スカパー！・ＪＬＣ杯徳山ルーキーシリーズ第１４戦1R,6,5025,7.06,5,粟田　祥,25,徳島,58,B2,2.01,2.67,1.0,0.0,28.13,36.3
148,2020-08-03徳　山スカパー！・ＪＬＣ杯徳山ルーキーシリーズ第１４戦2R,1,4959,7.02,1,井上忠政,24,大阪,53,A2,6.24,43.51,4.41,21.62,33.96,33.11
149,2020-08-03徳　山スカパー！・ＪＬＣ杯徳山ルーキーシリーズ第１４戦2R,2,4839,7.04,2,四宮与寛,30,徳島,51,B1,5.4,36.94,4.5,16.67,44.12,35.26
150,2020-08-03徳　山スカパー！・ＪＬＣ杯徳山ルーキーシリーズ第１４戦2R,3,4719,7.08,4,上條暢嵩,26,大阪,51,A1,7.01,52.42,6.6,40.0,32.26,28.57
151,2020-08-03徳　山スカパー！・ＪＬＣ杯徳山ルーキーシリーズ第１４戦2R,4,4822,7.09,3,百武　翔,27,佐賀,50,A2,5.26,27.27,5.19,31.25,38.78,35.22
152,2020-08-03徳　山スカパー！・ＪＬＣ杯徳山ルーキーシリーズ第１４戦2R,5,5001,7.05,6,坂本雅佳,25,岡山,56,B1,3.08,13.59,1.94,0.0,29.41,38.56
153,2020-08-03徳　山スカパー！・ＪＬＣ杯徳山ルーキーシリーズ第１４戦2R,6,4890,7.08,5,石川　諒,31,山口,52,B1,4.29,17.65,4.07,22.67,35.38,34.44
154,2020-08-03徳　山スカパー！・ＪＬＣ杯徳山ルーキーシリーズ第１４戦3R,1,4910,7.06,1,中村泰平,24,愛知,52,A1,6.11,44.21,4.32,25.0,31.25,25.81
155,2020-08-03徳　山スカパー！・ＪＬＣ杯徳山ルーキーシリーズ第１４戦3R,2,4925,7.08,3,森　悠稀,27,兵庫,52,B1,5.08,33.66,5.63,31.58,31.03,30.32
156,2020-08-03徳　山スカパー！・ＪＬＣ杯徳山ルーキーシリーズ第１４戦3R,3,5104,7.05,6,山田　丈,21,福岡,51,B2,1.48,0.0,0.0,0.0,28.81,35.76
157,2020-08-03徳　山スカパー！・ＪＬＣ杯徳山ルーキーシリーズ第１４戦3R,4,4846,7.04,4,佐藤駿介,26,山口,51,B1,4.0,21.69,4.36,29.9,41.54,35.53
158,2020-08-03徳　山スカパー！・ＪＬＣ杯徳山ルーキーシリーズ第１４戦3R,5,5036,7.04,2,福田翔吾,22,大阪,53,B1,3.24,10.61,2.33,4.17,40.98,37.25
159,2020-08-03徳　山スカパー！・ＪＬＣ杯徳山ルーキーシリーズ第１４戦3R,6,5031,7.05,5,渡辺空依,22,福岡,56,B1,2.11,1.33,1.33,0.0,8.57,30.82
160,2020-08-03徳　山スカパー！・ＪＬＣ杯徳山ルーキーシリーズ第１４戦4R,1,4960,7.02,2,黒野元基,24,愛知,52,A2,6.58,50.96,6.11,40.74,38.46,33.54
161,2020-08-03徳　山スカパー！・ＪＬＣ杯徳山ルーキーシリーズ第１４戦4R,2,5121,7.06,4,定松勇樹,19,佐賀,51,B2,2.17,4.62,2.44,0.0,19.05,38.41
162,2020-08-03徳　山スカパー！・ＪＬＣ杯徳山ルーキーシリーズ第１４戦4R,3,4831,7.06,1,羽野直也,25,福岡,54,A1,7.13,55.0,7.89,68.42,55.93,35.06
163,2020-08-03徳　山スカパー！・ＪＬＣ杯徳山ルーキーシリーズ第１４戦4R,4,4980,7.0,5,佐々木完,24,山口,50,B1,5.45,33.77,4.28,18.42,43.55,25.32
164,2020-08-03徳　山スカパー！・ＪＬＣ杯徳山ルーキーシリーズ第１４戦4R,5,5037,7.1,3,田頭虎親,22,香川,53,B1,3.92,25.49,1.67,0.0,19.57,32.88
