,レースID,順位,選手登番,展示,艇番,名前,年齢,支部,体重,階級,全国勝率,全国2率,当地勝率,当地2率,モーター2率,ボート2率
13,2020-08-22大　村ヴィーナスシリーズ第１０戦3R,2,4844,6.92,4,村上奈穂,27,広島,48,B1,4.06,18.18,4.89,21.05,43.59,25.71
14,2020-08-22大　村ヴィーナスシリーズ第１０戦3R,3,3871,6.95,1,池田紫乃,44,長崎,44,A2,4.81,29.33,4.67,32.69,42.42,30.77
15,2020-08-22大　村ヴィーナスシリーズ第１０戦3R,4,5019,6.92,3,柴田百恵,20,静岡,45,B1,4.25,18.45,1.5,0.0,31.58,36.36
16,2020-08-22大　村ヴィーナスシリーズ第１０戦3R,5,5088,6.89,6,高憧四季,20,大阪,47,B1,1.74,2.13,1.4,0.0,56.76,42.22
17,2020-08-22大　村ヴィーナスシリーズ第１０戦3R,6,5057,6.9,2,上田紗奈,24,大阪,45,B1,3.77,22.08,2.04,8.33,46.88,44.12
18,2020-08-22大　村ヴィーナスシリーズ第１０戦4R,1,4408,6.85,6,仁科さや,34,長崎,48,B2,3.93,22.22,3.5,8.33,35.9,27.78
19,2020-08-22大　村ヴィーナスシリーズ第１０戦4R,2,5003,6.9,2,来田衣織,24,兵庫,48,B1,3.41,13.51,1.13,0.0,30.23,29.41
20,2020-08-22大　村ヴィーナスシリーズ第１０戦4R,3,3334,6.92,4,角ひとみ,51,広島,45,A2,5.3,34.38,0.0,0.0,42.86,54.05
21,2020-08-22大　村ヴィーナスシリーズ第１０戦4R,4,4791,6.89,3,黒澤めぐ,30,東京,49,B1,5.42,35.94,3.78,11.11,36.11,38.64
22,2020-08-22大　村ヴィーナスシリーズ第１０戦4R,5,4997,6.96,5,濱崎寿里,27,埼玉,50,B2,2.18,5.13,1.63,0.0,36.11,67.65
23,2020-08-22大　村ヴィーナスシリーズ第１０戦5R,1,4464,7.13,1,山下友貴,34,静岡,43,A2,5.5,30.26,3.71,11.76,35.48,42.5
24,2020-08-22大　村ヴィーナスシリーズ第１０戦5R,2,4870,7.06,4,新田有理,28,広島,45,B1,4.41,23.33,4.19,18.75,33.33,35.29
25,2020-08-22大　村ヴィーナスシリーズ第１０戦5R,3,4289,7.06,3,落合直子,35,大阪,46,A1,5.87,38.2,5.69,48.98,31.58,32.43
26,2020-08-22大　村ヴィーナスシリーズ第１０戦5R,4,4689,7.03,2,豊田　結,27,静岡,56,B1,4.27,21.0,3.94,11.76,45.71,53.33
27,2020-08-22大　村ヴィーナスシリーズ第１０戦5R,5,5013,7.0,6,山下夏鈴,23,三重,45,B1,3.18,12.5,3.0,10.53,51.35,37.21
28,2020-08-22大　村ヴィーナスシリーズ第１０戦5R,6,5108,7.06,5,柴田愛梨,21,群馬,47,B2,1.48,0.0,0.0,0.0,41.18,36.84
29,2020-08-22大　村ヴィーナスシリーズ第１０戦6R,1,4183,6.99,1,宇野弥生,34,愛知,47,A1,5.61,37.31,5.05,21.05,52.63,40.0
30,2020-08-22大　村ヴィーナスシリーズ第１０戦6R,2,4964,7.01,3,土屋　南,23,岡山,48,A2,6.12,41.73,5.49,35.9,31.58,32.35
31,2020-08-22大　村ヴィーナスシリーズ第１０戦6R,3,3618,6.92,5,海野ゆか,46,広島,44,A2,6.48,46.51,6.88,53.85,38.24,37.14
32,2020-08-22大　村ヴィーナスシリーズ第１０戦6R,4,4947,6.95,4,間庭菜摘,28,福岡,48,B2,2.74,7.41,1.75,6.25,41.67,25.58
33,2020-08-22大　村ヴィーナスシリーズ第１０戦6R,5,4998,6.93,2,中村かな,26,東京,45,B1,3.86,20.0,1.13,0.0,33.33,40.0
34,2020-08-22大　村ヴィーナスシリーズ第１０戦6R,6,5140,6.97,6,吉田彩乃,19,静岡,52,B2,1.15,0.0,0.0,0.0,30.0,38.46
35,2020-08-22大　村ヴィーナスシリーズ第１０戦7R,1,4478,6.95,3,櫻本あゆ,32,東京,46,A2,6.44,50.59,0.0,0.0,34.29,43.24
36,2020-08-22大　村ヴィーナスシリーズ第１０戦7R,2,4123,6.97,1,細川裕子,38,愛知,48,A1,6.8,55.17,5.75,25.0,42.42,41.67
37,2020-08-22大　村ヴィーナスシリーズ第１０戦7R,3,4556,6.96,4,竹井奈美,31,福岡,47,A1,6.88,54.44,7.67,77.78,43.33,40.0
38,2020-08-22大　村ヴィーナスシリーズ第１０戦7R,4,4974,6.96,2,安井瑞紀,27,岡山,49,B1,4.6,25.29,2.5,7.14,31.82,40.54
39,2020-08-22大　村ヴィーナスシリーズ第１０戦7R,5,4473,6.98,6,藤堂里香,33,福井,44,B2,3.8,16.33,4.82,36.36,31.43,44.19
40,2020-08-22大　村ヴィーナスシリーズ第１０戦7R,6,5079,6.93,5,大石真央,22,静岡,47,B2,1.88,0.0,0.0,0.0,36.84,34.29
41,2020-08-22大　村ヴィーナスシリーズ第１０戦8R,1,4758,6.92,1,富樫麗加,30,東京,51,A2,6.03,41.44,5.62,30.77,54.55,37.04
42,2020-08-22大　村ヴィーナスシリーズ第１０戦8R,2,3334,6.9,3,角ひとみ,51,広島,45,A2,5.3,34.38,0.0,0.0,42.86,54.05
43,2020-08-22大　村ヴィーナスシリーズ第１０戦8R,3,3175,6.94,5,渡辺千草,56,東京,49,A2,5.75,30.43,4.8,20.0,36.84,52.27
44,2020-08-22大　村ヴィーナスシリーズ第１０戦8R,4,3182,6.92,2,久保田美,55,群馬,50,B1,3.71,20.83,3.0,4.17,34.29,33.33
45,2020-08-22大　村ヴィーナスシリーズ第１０戦8R,5,5088,6.89,4,高憧四季,20,大阪,47,B1,1.74,2.13,1.4,0.0,56.76,42.22
46,2020-08-22大　村ヴィーナスシリーズ第１０戦8R,6,5108,6.93,6,柴田愛梨,21,群馬,47,B2,1.48,0.0,0.0,0.0,41.18,36.84
47,2020-08-22大　村ヴィーナスシリーズ第１０戦9R,1,4964,6.96,1,土屋　南,23,岡山,48,A2,6.12,41.73,5.49,35.9,31.58,32.35
48,2020-08-22大　村ヴィーナスシリーズ第１０戦9R,2,4443,6.96,6,津田裕絵,33,山口,48,B1,4.42,21.35,6.35,49.02,40.63,26.32
49,2020-08-22大　村ヴィーナスシリーズ第１０戦9R,3,4117,6.89,5,廣中智紗,39,東京,45,A2,6.53,44.57,7.27,60.0,45.95,47.5
50,2020-08-22大　村ヴィーナスシリーズ第１０戦9R,4,4844,6.93,3,村上奈穂,27,広島,48,B1,4.06,18.18,4.89,21.05,43.59,25.71
51,2020-08-22大　村ヴィーナスシリーズ第１０戦9R,5,4289,6.89,4,落合直子,35,大阪,46,A1,5.87,38.2,5.69,48.98,31.58,32.43
52,2020-08-22大　村ヴィーナスシリーズ第１０戦9R,6,4924,6.94,2,中北　涼,27,長崎,46,B1,3.63,14.81,3.28,8.0,32.26,32.43
53,2020-08-22大　村ヴィーナスシリーズ第１０戦10R,1,4123,7.0,2,細川裕子,38,愛知,48,A1,6.8,55.17,5.75,25.0,42.42,41.67
54,2020-08-22大　村ヴィーナスシリーズ第１０戦10R,2,3618,6.89,1,海野ゆか,46,広島,44,A2,6.48,46.51,6.88,53.85,38.24,37.14
55,2020-08-22大　村ヴィーナスシリーズ第１０戦10R,3,3871,6.92,3,池田紫乃,44,長崎,44,A2,4.81,29.33,4.67,32.69,42.42,30.77
56,2020-08-22大　村ヴィーナスシリーズ第１０戦10R,4,4689,6.96,5,豊田　結,27,静岡,56,B1,4.27,21.0,3.94,11.76,45.71,53.33
57,2020-08-22大　村ヴィーナスシリーズ第１０戦10R,5,4791,6.92,4,黒澤めぐ,30,東京,49,B1,5.42,35.94,3.78,11.11,36.11,38.64
58,2020-08-22大　村ヴィーナスシリーズ第１０戦10R,6,4963,6.93,6,實森美祐,23,広島,47,B1,5.44,35.16,4.83,33.33,35.29,31.43
59,2020-08-22大　村ヴィーナスシリーズ第１０戦11R,1,4464,6.92,4,山下友貴,34,静岡,43,A2,5.5,30.26,3.71,11.76,35.48,42.5
60,2020-08-22大　村ヴィーナスシリーズ第１０戦11R,2,4758,6.96,6,富樫麗加,30,東京,51,A2,6.03,41.44,5.62,30.77,54.55,37.04
61,2020-08-22大　村ヴィーナスシリーズ第１０戦11R,3,4556,6.91,1,竹井奈美,31,福岡,47,A1,6.88,54.44,7.67,77.78,43.33,40.0
62,2020-08-22大　村ヴィーナスシリーズ第１０戦11R,4,5003,6.95,5,来田衣織,24,兵庫,48,B1,3.41,13.51,1.13,0.0,30.23,29.41
63,2020-08-22大　村ヴィーナスシリーズ第１０戦11R,5,4183,6.95,2,宇野弥生,34,愛知,47,A1,5.61,37.31,5.05,21.05,52.63,40.0
64,2020-08-22大　村ヴィーナスシリーズ第１０戦11R,6,5057,6.88,3,上田紗奈,24,大阪,45,B1,3.77,22.08,2.04,8.33,46.88,44.12
65,2020-08-22大　村ヴィーナスシリーズ第１０戦12R,1,4502,6.86,1,遠藤エミ,32,滋賀,44,A1,6.62,39.08,8.79,75.0,51.72,35.71
66,2020-08-22大　村ヴィーナスシリーズ第１０戦12R,2,4482,6.88,4,守屋美穂,31,岡山,44,A1,7.43,56.03,7.18,60.71,33.33,25.71
67,2020-08-22大　村ヴィーナスシリーズ第１０戦12R,3,4546,6.95,3,浜田亜理,32,埼玉,47,A2,5.99,41.24,6.27,45.45,40.0,38.89
68,2020-08-22大　村ヴィーナスシリーズ第１０戦12R,4,4208,6.93,5,三浦永理,37,静岡,47,B1,6.0,47.62,5.2,30.0,31.91,42.42
69,2020-08-22大　村ヴィーナスシリーズ第１０戦12R,5,4825,6.92,6,倉持莉々,26,東京,50,A2,5.86,33.85,4.57,13.04,48.39,40.0
70,2020-08-22大　村ヴィーナスシリーズ第１０戦12R,6,3611,6.93,2,岩崎芳美,48,徳島,48,A1,6.27,43.81,4.38,18.75,53.33,30.77
71,2020-08-22唐　津か・らっキーバトル２ｎｄ1R,1,4522,6.9,1,古澤光紀,32,福岡,53,A1,6.88,55.22,6.83,48.57,0.0,39.13
72,2020-08-22唐　津か・らっキーバトル２ｎｄ1R,2,4651,6.88,3,佐藤大騎,35,大阪,52,B1,3.62,15.49,4.92,35.14,0.0,22.62
73,2020-08-22唐　津か・らっキーバトル２ｎｄ1R,3,3600,6.93,4,玄馬　徹,50,岡山,50,B1,4.32,29.03,4.37,26.32,11.11,28.77
74,2020-08-22唐　津か・らっキーバトル２ｎｄ1R,4,4661,6.87,2,中島昂章,28,佐賀,51,B1,4.68,20.37,4.33,17.48,0.0,31.4
75,2020-08-22唐　津か・らっキーバトル２ｎｄ1R,5,3734,7.0,6,宮田政勝,46,福岡,54,B1,5.35,36.27,5.38,29.79,0.0,28.09
76,2020-08-22唐　津か・らっキーバトル２ｎｄ1R,6,4047,6.99,5,吉永浩則,40,大阪,54,B1,3.76,14.29,5.11,44.44,0.0,28.09
77,2020-08-22唐　津か・らっキーバトル２ｎｄ2R,1,4155,6.93,2,長野壮志,39,福岡,57,A1,6.89,57.48,5.21,42.42,16.67,35.11
78,2020-08-22唐　津か・らっキーバトル２ｎｄ2R,2,4367,6.83,1,山口修路,34,福岡,50,A2,5.66,35.11,4.46,23.08,0.0,39.36
79,2020-08-22唐　津か・らっキーバトル２ｎｄ2R,3,4257,6.9,3,古川　健,36,広島,50,B1,4.92,33.02,4.74,33.33,60.0,25.93
80,2020-08-22唐　津か・らっキーバトル２ｎｄ2R,4,3879,6.91,5,中村　格,47,岡山,58,B1,3.99,15.63,4.2,20.0,0.0,31.82
81,2020-08-22唐　津か・らっキーバトル２ｎｄ2R,5,4180,6.99,4,上野秀和,37,福岡,58,B1,4.04,19.35,5.21,31.03,0.0,30.11
82,2020-08-22唐　津か・らっキーバトル２ｎｄ2R,6,4143,7.0,6,浦田晃嗣,39,佐賀,56,B1,4.48,22.12,5.03,26.74,0.0,25.84
83,2020-08-22唐　津か・らっキーバトル２ｎｄ3R,1,4398,6.9,1,船岡洋一,33,広島,53,A2,6.1,39.51,6.8,50.0,30.0,23.08
84,2020-08-22唐　津か・らっキーバトル２ｎｄ3R,2,4314,6.88,4,青木幸太,36,福岡,51,B1,5.43,30.43,6.15,41.03,20.0,31.11
85,2020-08-22唐　津か・らっキーバトル２ｎｄ3R,3,3307,6.95,5,上瀧和則,52,佐賀,51,B2,4.57,35.14,0.0,0.0,0.0,41.49
86,2020-08-22唐　津か・らっキーバトル２ｎｄ3R,4,4966,6.88,2,田川大貴,22,長崎,53,B1,4.74,24.73,3.98,15.91,60.0,23.53
87,2020-08-22唐　津か・らっキーバトル２ｎｄ3R,5,4096,6.87,3,石橋道友,38,長崎,53,A1,6.21,44.23,7.19,58.67,90.0,40.43
88,2020-08-22唐　津か・らっキーバトル２ｎｄ3R,6,3537,6.89,6,田山和広,52,福岡,58,B1,3.82,14.42,4.38,19.23,50.0,21.35
89,2020-08-22唐　津か・らっキーバトル２ｎｄ4R,1,3907,6.85,1,村越　篤,42,香川,56,A2,5.83,38.03,0.0,0.0,40.0,36.96
90,2020-08-22唐　津か・らっキーバトル２ｎｄ4R,2,4027,6.86,6,松江秀徳,42,佐賀,53,A2,5.9,38.41,6.55,49.71,22.22,21.95
91,2020-08-22唐　津か・らっキーバトル２ｎｄ4R,3,3753,6.99,5,河上哲也,49,香川,53,B1,3.81,16.67,3.86,17.86,22.22,34.88
92,2020-08-22唐　津か・らっキーバトル２ｎｄ4R,4,3944,6.86,4,山口裕二,41,長崎,52,A1,6.33,40.0,6.12,32.35,40.0,41.24
93,2020-08-22唐　津か・らっキーバトル２ｎｄ4R,5,3411,6.87,3,池上隆行,51,広島,53,B1,3.89,14.52,4.15,17.31,62.5,26.58
94,2020-08-22唐　津か・らっキーバトル２ｎｄ4R,6,4873,6.87,2,蒲原健太,26,佐賀,52,B1,4.75,28.07,4.25,19.32,50.0,50.0
95,2020-08-22唐　津か・らっキーバトル２ｎｄ5R,1,4174,6.89,2,赤坂俊輔,37,長崎,50,A1,7.55,57.02,6.72,40.63,63.64,28.4
96,2020-08-22唐　津か・らっキーバトル２ｎｄ5R,2,3349,6.91,4,吉田一郎,52,長崎,51,A2,6.34,51.35,6.64,54.55,33.33,31.91
97,2020-08-22唐　津か・らっキーバトル２ｎｄ5R,3,4268,6.91,1,和合俊介,34,福岡,57,B1,4.1,18.75,3.58,13.89,22.22,40.96
98,2020-08-22唐　津か・らっキーバトル２ｎｄ5R,4,4661,6.9,5,中島昂章,28,佐賀,51,B1,4.68,20.37,4.33,17.48,0.0,31.4
99,2020-08-22唐　津か・らっキーバトル２ｎｄ5R,5,3928,6.87,3,林　恵祐,44,福岡,60,B1,4.15,19.61,5.03,32.35,10.0,17.81
100,2020-08-22唐　津か・らっキーバトル２ｎｄ5R,6,4416,6.96,6,三宅健太,33,広島,54,A2,5.35,30.63,4.98,31.71,0.0,29.76
101,2020-08-22唐　津か・らっキーバトル２ｎｄ6R,1,3734,6.87,2,宮田政勝,46,福岡,54,B1,5.35,36.27,5.38,29.79,0.0,28.09
102,2020-08-22唐　津か・らっキーバトル２ｎｄ6R,2,3631,6.86,1,田添康介,50,長崎,58,B1,4.84,24.55,4.87,17.95,90.0,32.1
103,2020-08-22唐　津か・らっキーバトル２ｎｄ6R,3,4143,6.86,5,浦田晃嗣,39,佐賀,56,B1,4.48,22.12,5.03,26.74,0.0,25.84
104,2020-08-22唐　津か・らっキーバトル２ｎｄ6R,4,4248,6.91,4,岡本　大,38,長崎,55,B1,4.56,25.0,4.0,25.0,30.0,29.55
105,2020-08-22唐　津か・らっキーバトル２ｎｄ6R,5,4272,6.86,3,大場広孝,38,福岡,59,A2,5.27,34.48,4.26,23.08,20.0,18.6
106,2020-08-22唐　津か・らっキーバトル２ｎｄ6R,6,4106,6.9,6,坂井康嗣,40,佐賀,51,A2,5.64,34.07,5.41,29.38,0.0,28.57
107,2020-08-22唐　津か・らっキーバトル２ｎｄ7R,1,4148,6.92,3,枝尾　賢,38,福岡,50,A1,7.31,56.83,6.72,56.25,0.0,31.91
108,2020-08-22唐　津か・らっキーバトル２ｎｄ7R,2,4710,6.86,2,福田宗平,30,大阪,51,A2,5.76,37.86,5.41,35.29,0.0,31.82
109,2020-08-22唐　津か・らっキーバトル２ｎｄ7R,3,3307,6.88,6,上瀧和則,52,佐賀,51,B2,4.57,35.14,0.0,0.0,0.0,41.49
110,2020-08-22唐　津か・らっキーバトル２ｎｄ7R,4,4651,6.87,4,佐藤大騎,35,大阪,52,B1,3.62,15.49,4.92,35.14,0.0,22.62
111,2020-08-22唐　津か・らっキーバトル２ｎｄ7R,5,5101,6.84,5,表　健太,23,福岡,52,B2,1.54,1.43,1.11,0.0,0.0,40.26
112,2020-08-22唐　津か・らっキーバトル２ｎｄ7R,6,4180,6.93,1,上野秀和,37,福岡,58,B1,4.04,19.35,5.21,31.03,0.0,30.11
113,2020-08-22唐　津か・らっキーバトル２ｎｄ8R,1,3753,6.97,1,河上哲也,49,香川,53,B1,3.81,16.67,3.86,17.86,22.22,34.88
114,2020-08-22唐　津か・らっキーバトル２ｎｄ8R,2,3473,6.9,4,石川真二,50,福岡,53,A1,6.92,56.67,6.39,43.48,40.0,23.6
115,2020-08-22唐　津か・らっキーバトル２ｎｄ8R,3,4966,6.95,5,田川大貴,22,長崎,53,B1,4.74,24.73,3.98,15.91,60.0,23.53
116,2020-08-22唐　津か・らっキーバトル２ｎｄ8R,4,3600,6.95,3,玄馬　徹,50,岡山,50,B1,4.32,29.03,4.37,26.32,11.11,28.77
117,2020-08-22唐　津か・らっキーバトル２ｎｄ8R,5,3879,7.0,2,中村　格,47,岡山,58,B1,3.99,15.63,4.2,20.0,0.0,31.82
118,2020-08-22唐　津か・らっキーバトル２ｎｄ8R,6,4949,6.88,6,横田貴満,27,佐賀,53,B1,4.37,19.1,3.4,13.6,0.0,37.5
119,2020-08-22唐　津か・らっキーバトル２ｎｄ9R,1,4096,6.84,4,石橋道友,38,長崎,53,A1,6.21,44.23,7.19,58.67,90.0,40.43
120,2020-08-22唐　津か・らっキーバトル２ｎｄ9R,2,4416,6.92,2,三宅健太,33,広島,54,A2,5.35,30.63,4.98,31.71,0.0,29.76
121,2020-08-22唐　津か・らっキーバトル２ｎｄ9R,3,4873,6.81,6,蒲原健太,26,佐賀,52,B1,4.75,28.07,4.25,19.32,50.0,50.0
122,2020-08-22唐　津か・らっキーバトル２ｎｄ9R,4,4367,6.83,3,山口修路,34,福岡,50,A2,5.66,35.11,4.46,23.08,0.0,39.36
123,2020-08-22唐　津か・らっキーバトル２ｎｄ9R,5,4047,6.93,1,吉永浩則,40,大阪,54,B1,3.76,14.29,5.11,44.44,0.0,28.09
124,2020-08-22唐　津か・らっキーバトル２ｎｄ9R,6,5086,6.88,5,本村　大,21,長崎,54,B2,2.06,1.47,3.0,16.67,10.0,34.83
125,2020-08-22唐　津か・らっキーバトル２ｎｄ10R,1,3731,7.02,1,高濱芳久,47,広島,53,B1,5.35,34.51,5.34,44.83,0.0,37.78
126,2020-08-22唐　津か・らっキーバトル２ｎｄ10R,2,4352,6.95,2,下條雄太,34,長崎,52,A1,7.14,55.36,5.81,37.04,0.0,42.53
127,2020-08-22唐　津か・らっキーバトル２ｎｄ10R,3,4027,6.81,4,松江秀徳,42,佐賀,53,A2,5.9,38.41,6.55,49.71,22.22,21.95
128,2020-08-22唐　津か・らっキーバトル２ｎｄ10R,4,4155,6.98,3,長野壮志,39,福岡,57,A1,6.89,57.48,5.21,42.42,16.67,35.11
129,2020-08-22唐　津か・らっキーバトル２ｎｄ10R,5,3928,6.94,5,林　恵祐,44,福岡,60,B1,4.15,19.61,5.03,32.35,10.0,17.81
130,2020-08-22唐　津か・らっキーバトル２ｎｄ10R,6,3683,6.91,6,小羽正作,46,福岡,51,A2,6.0,41.0,5.24,26.0,11.11,31.82
131,2020-08-22唐　津か・らっキーバトル２ｎｄ11R,1,3907,6.83,3,村越　篤,42,香川,56,A2,5.83,38.03,0.0,0.0,40.0,36.96
132,2020-08-22唐　津か・らっキーバトル２ｎｄ11R,2,4220,6.91,1,深川和仁,38,香川,56,A1,5.6,40.0,8.2,70.0,0.0,30.95
133,2020-08-22唐　津か・らっキーバトル２ｎｄ11R,3,4434,6.87,6,田中辰彦,34,広島,54,A2,5.72,36.04,4.45,27.27,33.33,32.18
134,2020-08-22唐　津か・らっキーバトル２ｎｄ11R,4,4710,6.91,4,福田宗平,30,大阪,51,A2,5.76,37.86,5.41,35.29,0.0,31.82
135,2020-08-22唐　津か・らっキーバトル２ｎｄ11R,5,4522,6.88,5,古澤光紀,32,福岡,53,A1,6.88,55.22,6.83,48.57,0.0,39.13
136,2020-08-22唐　津か・らっキーバトル２ｎｄ11R,6,4248,6.9,2,岡本　大,38,長崎,55,B1,4.56,25.0,4.0,25.0,30.0,29.55
137,2020-08-22唐　津か・らっキーバトル２ｎｄ12R,1,3473,6.91,1,石川真二,50,福岡,53,A1,6.92,56.67,6.39,43.48,40.0,23.6
138,2020-08-22唐　津か・らっキーバトル２ｎｄ12R,2,4106,6.9,4,坂井康嗣,40,佐賀,51,A2,5.64,34.07,5.41,29.38,0.0,28.57
139,2020-08-22唐　津か・らっキーバトル２ｎｄ12R,3,4148,6.94,5,枝尾　賢,38,福岡,50,A1,7.31,56.83,6.72,56.25,0.0,31.91
140,2020-08-22唐　津か・らっキーバトル２ｎｄ12R,4,3349,6.89,6,吉田一郎,52,長崎,51,A2,6.34,51.35,6.64,54.55,33.33,31.91
141,2020-08-22唐　津か・らっキーバトル２ｎｄ12R,5,4398,6.96,2,船岡洋一,33,広島,53,A2,6.1,39.51,6.8,50.0,30.0,23.08
142,2020-08-22唐　津か・らっキーバトル２ｎｄ12R,6,3944,6.87,3,山口裕二,41,長崎,52,A1,6.33,40.0,6.12,32.35,40.0,41.24
143,2020-08-22若　松サッポロビールカップ1R,1,3661,6.94,1,柳瀬興志,51,山口,58,B1,5.65,39.13,5.24,32.43,36.16,6.25
144,2020-08-22若　松サッポロビールカップ1R,2,4747,6.94,3,山戸信二,35,長崎,51,B1,3.56,12.9,3.76,12.24,29.48,29.63
145,2020-08-22若　松サッポロビールカップ1R,3,5053,6.99,5,山口広樹,24,福岡,53,B2,2.13,3.23,1.79,3.03,32.05,33.33
146,2020-08-22若　松サッポロビールカップ1R,4,4635,7.0,2,峰重力也,30,岡山,54,B1,4.99,30.85,4.5,26.47,29.45,27.03
147,2020-08-22若　松サッポロビールカップ1R,5,4054,6.97,4,福嶋智之,42,岡山,53,B1,4.95,29.25,4.94,33.33,33.33,40.0
148,2020-08-22若　松サッポロビールカップ1R,6,3036,7.0,6,吉本正昭,62,山口,57,B1,4.58,30.26,4.66,22.73,38.33,37.84
149,2020-08-22若　松サッポロビールカップ2R,1,3514,6.87,5,山一鉄也,53,福岡,51,A1,7.06,56.72,8.24,76.47,32.56,38.24
150,2020-08-22若　松サッポロビールカップ2R,2,3295,6.94,1,濱村芳宏,53,徳島,52,B2,4.29,23.81,5.0,32.0,43.09,8.82
151,2020-08-22若　松サッポロビールカップ2R,3,3896,6.98,3,上田洋平,44,滋賀,51,B1,5.7,35.53,4.53,23.53,30.41,44.12
152,2020-08-22若　松サッポロビールカップ2R,4,4253,6.93,4,西川真人,37,滋賀,56,B1,4.75,22.73,3.65,15.0,28.07,38.46
153,2020-08-22若　松サッポロビールカップ2R,5,4712,6.96,2,冨好祐真,30,兵庫,53,B1,3.91,19.51,0.0,0.0,32.0,14.71
154,2020-08-22若　松サッポロビールカップ2R,6,3752,6.89,6,宇土泰就,49,福岡,53,B1,4.5,25.0,4.39,22.58,28.49,54.05
155,2020-08-22若　松サッポロビールカップ3R,1,4041,6.92,2,小林基樹,41,山口,54,B1,4.61,25.55,4.12,10.2,32.4,31.11
156,2020-08-22若　松サッポロビールカップ3R,2,4290,7.0,5,稲田浩二,35,兵庫,51,A1,7.35,50.53,6.75,37.5,31.97,40.0
157,2020-08-22若　松サッポロビールカップ3R,3,3052,6.98,1,原田正己,57,徳島,51,B1,3.55,14.94,4.55,20.69,34.62,27.03
158,2020-08-22若　松サッポロビールカップ3R,4,3273,6.93,6,石田　豪,54,広島,51,B1,4.83,29.6,4.9,25.0,37.93,17.86
159,2020-08-22若　松サッポロビールカップ3R,5,4669,6.99,3,井上　茂,35,福岡,52,B1,4.36,20.83,4.62,19.05,34.88,32.43
160,2020-08-22若　松サッポロビールカップ3R,6,5124,6.97,4,上瀧絢也,24,佐賀,55,B2,1.15,0.0,1.38,0.0,42.6,39.47
161,2020-08-22若　松サッポロビールカップ4R,1,4052,6.87,2,興津　藍,39,徳島,49,A1,7.5,56.9,7.23,61.54,29.94,41.03
162,2020-08-22若　松サッポロビールカップ4R,2,3617,6.88,3,竹田広樹,47,佐賀,54,B1,4.38,25.96,4.76,34.48,38.01,25.93
163,2020-08-22若　松サッポロビールカップ4R,3,3797,6.97,1,岩井　繁,47,広島,62,B1,3.79,18.29,4.75,25.0,33.7,48.98
164,2020-08-22若　松サッポロビールカップ4R,4,4146,6.92,5,柳橋宏紀,38,滋賀,51,B1,5.19,31.86,5.65,34.78,34.81,24.24
165,2020-08-22若　松サッポロビールカップ4R,5,4234,6.96,4,野相弘司,36,福岡,58,B1,4.96,30.43,5.11,33.33,49.43,22.22
166,2020-08-22若　松サッポロビールカップ5R,1,3284,6.98,1,渡邊伸太,52,佐賀,53,A1,6.44,46.3,5.92,43.24,34.78,27.03
167,2020-08-22若　松サッポロビールカップ5R,2,3809,7.0,3,吉田　光,45,佐賀,48,B1,4.72,27.08,2.86,0.0,20.31,27.27
