レースID,単勝,複勝1,複勝2,2連単,2連複,拡連複12,拡連複13,拡連複23,3連単,3連複
トータリゼータエンジニアリング杯11,140,100,150,340,220,150,160,240,740,300
トータリゼータエンジニアリング杯12,170,110,180,370,260,140,580,400,2150,1090
東スタンドリニューアル記念レース1,100,100,300,590,470,270,170,880,1750,600
東スタンドリニューアル記念レース2,360,360,100,5500,2100,520,120,180,8290,430
東スタンドリニューアル記念レース3,810,240,-1,9870,2950,1400,2210,1260,63680,6700
東スタンドリニューアル記念レース4,190,150,120,640,330,150,440,320,3270,540
東スタンドリニューアル記念レース5,550,250,200,1130,990,300,150,160,2320,380
東スタンドリニューアル記念レース6,2170,2100,200,10930,2710,570,1270,120,42200,2850
東スタンドリニューアル記念レース7,230,100,120,1060,300,260,230,280,3150,260
東スタンドリニューアル記念レース8,100,100,100,270,250,120,340,710,970,460
東スタンドリニューアル記念レース9,440,100,150,540,380,200,110,210,2390,640
東スタンドリニューアル記念レース10,910,350,290,2870,2210,870,1940,1670,20490,3070
東スタンドリニューアル記念レース11,1880,400,400,2480,1530,380,530,380,8170,1710
東スタンドリニューアル記念レース12,150,120,220,360,260,190,410,530,2000,1300
オールレディース1,460,320,100,2010,340,160,710,260,8770,1110
オールレディース2,190,110,220,540,410,190,130,230,950,290
オールレディース3,210,120,120,430,190,120,200,240,1490,380
オールレディース4,540,200,170,2250,1950,180,110,140,4660,200
オールレディース5,250,130,110,500,210,120,150,150,900,190
オールレディース6,220,170,170,550,160,130,190,190,1130,240
オールレディース7,130,110,410,620,760,170,370,940,2920,1750
オールレディース8,120,100,120,220,200,110,150,180,480,240
オールレディース9,160,130,280,490,340,200,190,340,1740,800
オールレディース10,140,130,100,300,290,160,190,260,800,370
オールレディース11,400,220,1770,10490,7190,1330,570,1780,63000,10430
オールレディース12,730,550,630,10950,3270,1700,1680,1510,78900,6850
スポーツニッポンカップ1,120,110,260,1310,620,280,140,680,3450,670
スポーツニッポンカップ2,200,180,220,270,120,100,190,360,920,600
スポーツニッポンカップ3,1630,260,260,3400,790,570,470,680,10920,3380
スポーツニッポンカップ4,160,100,190,480,240,160,130,380,1220,490
スポーツニッポンカップ5,250,140,140,390,340,160,300,320,2120,1030
スポーツニッポンカップ6,430,160,110,630,160,140,430,390,2230,780
スポーツニッポンカップ7,150,150,170,1000,660,260,590,780,7540,3430
スポーツニッポンカップ8,110,100,110,310,310,170,210,610,1850,770
スポーツニッポンカップ9,100,110,190,310,240,120,150,250,810,390
スポーツニッポンカップ10,100,100,140,320,320,120,110,180,630,170
スポーツニッポンカップ11,610,150,100,940,240,160,530,420,6750,590
スポーツニッポンカップ12,140,100,100,400,330,220,360,360,2870,1550
ボートレースチケットショップ土佐開設２４周年記念1,120,100,250,200,240,370,970,1080,960,740
ボートレースチケットショップ土佐開設２４周年記念2,120,100,190,520,530,140,180,310,1660,510
ボートレースチケットショップ土佐開設２４周年記念3,140,100,460,960,700,260,920,2610,7260,2230
ボートレースチケットショップ土佐開設２４周年記念4,190,160,440,2660,1660,320,920,2610,13230,5150
ボートレースチケットショップ土佐開設２４周年記念5,160,100,130,540,810,220,150,160,1220,300
ボートレースチケットショップ土佐開設２４周年記念6,1680,170,140,1140,560,100,550,360,3360,500
ボートレースチケットショップ土佐開設２４周年記念7,310,210,120,820,630,140,630,630,2400,890
ボートレースチケットショップ土佐開設２４周年記念8,150,140,250,700,390,160,500,410,2420,910
ボートレースチケットショップ土佐開設２４周年記念9,320,100,130,950,240,260,180,100,1170,300
ボートレースチケットショップ土佐開設２４周年記念10,220,220,150,780,430,420,670,740,3690,1340
ボートレースチケットショップ土佐開設２４周年記念11,110,110,290,410,300,150,120,250,1010,240
ボートレースチケットショップ土佐開設２４周年記念12,330,130,110,1770,290,120,330,190,6590,540
マンスリーＢＯＡＴＲＡＣＥ杯1,130,110,120,310,180,120,410,230,2040,550
マンスリーＢＯＡＴＲＡＣＥ杯2,520,170,100,1890,570,310,350,220,3330,780
マンスリーＢＯＡＴＲＡＣＥ杯3,200,140,100,370,240,120,160,190,1160,330
マンスリーＢＯＡＴＲＡＣＥ杯4,3200,580,120,9760,2390,480,200,230,32020,2000
マンスリーＢＯＡＴＲＡＣＥ杯5,2940,190,270,4460,2920,440,190,250,5940,570
マンスリーＢＯＡＴＲＡＣＥ杯6,200,220,350,1250,1120,390,160,260,2890,500
マンスリーＢＯＡＴＲＡＣＥ杯7,760,120,100,1290,300,140,210,110,2160,250
マンスリーＢＯＡＴＲＡＣＥ杯8,140,140,500,1460,1110,300,570,1430,13160,8520
マンスリーＢＯＡＴＲＡＣＥ杯9,120,100,270,450,350,210,210,380,2420,1160
マンスリーＢＯＡＴＲＡＣＥ杯10,120,150,-1,1350,2260,480,420,1290,7190,2640
マンスリーＢＯＡＴＲＡＣＥ杯11,110,100,160,390,300,180,180,370,1040,340
マンスリーＢＯＡＴＲＡＣＥ杯12,120,180,650,680,710,180,230,470,2730,1990
ボートの時間！ご視聴ありがとう競走1,280,250,140,820,480,210,280,170,1920,410
ボートの時間！ご視聴ありがとう競走2,210,110,160,350,290,150,100,200,640,230
ボートの時間！ご視聴ありがとう競走3,270,150,160,520,390,350,250,200,1660,460
ボートの時間！ご視聴ありがとう競走4,230,170,430,1030,810,310,150,380,1860,570
ボートの時間！ご視聴ありがとう競走5,160,100,130,230,330,130,160,420,780,430
ボートの時間！ご視聴ありがとう競走6,100,140,120,420,190,170,590,340,2640,1040
ボートの時間！ご視聴ありがとう競走7,220,130,100,310,250,140,960,720,4150,2290
ボートの時間！ご視聴ありがとう競走8,140,110,100,300,220,100,160,130,710,230
ボートの時間！ご視聴ありがとう競走9,180,140,260,410,370,220,280,660,1030,490
ボートの時間！ご視聴ありがとう競走10,120,100,220,220,170,170,500,910,1680,770
ボートの時間！ご視聴ありがとう競走11,120,100,130,250,280,140,830,1280,4830,3050
ボートの時間！ご視聴ありがとう競走12,110,100,140,260,270,130,130,230,530,280
開設６８周年記念1,100,110,310,510,480,200,160,360,1380,620
開設６８周年記念2,250,160,190,730,470,320,190,270,1800,610
開設６８周年記念3,180,110,170,1190,720,180,120,170,2200,330
開設６８周年記念4,110,100,110,340,240,170,280,440,1960,880
開設６８周年記念5,110,110,190,860,850,260,170,490,2410,1050
開設６８周年記念6,110,270,280,1450,850,380,250,510,3030,910
開設６８周年記念7,1150,340,390,5970,4270,730,240,370,27880,1830
開設６８周年記念8,400,150,120,1500,650,220,850,1140,10520,3060
開設６８周年記念9,190,150,190,980,850,270,210,370,5810,1120
開設６８周年記念10,240,310,580,990,750,160,190,380,2160,490
開設６８周年記念11,120,120,120,380,350,190,260,310,1690,640
開設６８周年記念12,610,320,640,14300,5950,790,570,1180,68630,7530
中日スポーツ杯争奪第２４回ドラゴン大賞1,350,100,100,540,170,100,250,200,1470,320
中日スポーツ杯争奪第２４回ドラゴン大賞2,370,130,450,4000,2160,340,240,320,13480,1390
中日スポーツ杯争奪第２４回ドラゴン大賞3,350,160,920,4130,1210,420,150,570,8340,3380
中日スポーツ杯争奪第２４回ドラゴン大賞4,180,100,150,440,350,120,130,260,660,260
中日スポーツ杯争奪第２４回ドラゴン大賞5,140,150,100,350,220,120,120,100,630,170
中日スポーツ杯争奪第２４回ドラゴン大賞6,370,600,930,590,390,220,340,180,1560,450
中日スポーツ杯争奪第２４回ドラゴン大賞7,150,100,100,260,100,220,390,360,990,280
中日スポーツ杯争奪第２４回ドラゴン大賞8,120,130,350,360,400,300,510,1030,3920,2350
中日スポーツ杯争奪第２４回ドラゴン大賞9,100,100,120,270,170,160,380,510,880,610
中日スポーツ杯争奪第２４回ドラゴン大賞10,240,150,820,5370,3350,340,500,1220,18220,7170
中日スポーツ杯争奪第２４回ドラゴン大賞11,120,100,170,290,350,120,240,300,860,380
中日スポーツ杯争奪第２４回ドラゴン大賞12,110,100,190,530,360,180,160,220,1220,360
シーラック1,310,100,110,680,320,170,350,560,3280,1150
シーラック2,520,100,110,390,160,130,120,270,1700,600
シーラック3,310,140,160,870,500,210,230,300,2990,790
シーラック4,510,180,100,1580,330,110,330,220,4140,400
シーラック5,310,160,340,1290,1100,340,140,750,3060,860
シーラック6,200,100,240,420,290,210,210,220,1140,270
シーラック7,180,180,-1,1620,910,390,480,3150,11810,6890
シーラック8,140,170,220,560,180,160,490,330,5280,1160
シーラック9,210,110,200,910,560,470,220,910,5450,1830
シーラック10,450,190,150,580,300,130,320,360,3870,660
シーラック11,510,140,390,3610,1790,450,2170,630,34650,8590
シーラック12,1230,380,350,4190,1650,700,680,370,11260,1880
創刊６０周年記念1,930,320,320,4980,2800,810,690,350,39810,1890
創刊６０周年記念2,400,120,110,1110,470,160,170,130,2080,330
創刊６０周年記念3,250,160,300,1220,670,160,270,380,4880,1270
創刊６０周年記念4,150,120,330,580,570,260,160,330,1310,380
創刊６０周年記念5,410,210,480,3500,1490,240,420,700,10310,2620
創刊６０周年記念6,810,180,110,1500,430,160,170,100,2980,260
創刊６０周年記念7,260,130,580,1810,1410,310,130,340,5050,550
創刊６０周年記念8,2320,1420,650,9090,2120,780,1330,1030,47270,7920
創刊６０周年記念9,1170,610,340,3370,1380,430,560,360,8740,1370
創刊６０周年記念10,330,140,100,800,310,200,970,680,7120,1420
創刊６０周年記念11,110,100,420,530,560,190,140,400,1630,440
創刊６０周年記念12,240,430,870,4770,5310,780,310,870,24610,4330
第２０回日本写真判定杯1,410,110,310,1200,490,190,180,140,2750,280
第２０回日本写真判定杯2,360,240,140,2860,1900,500,360,590,9670,2690
第２０回日本写真判定杯3,390,190,160,1180,760,260,140,250,4620,990
第２０回日本写真判定杯4,170,240,250,990,670,280,240,280,3640,970
第２０回日本写真判定杯5,170,140,220,1190,640,330,280,300,3640,770
第２０回日本写真判定杯6,460,150,270,630,190,130,360,330,2430,610
第２０回日本写真判定杯7,150,160,310,700,530,260,490,770,4670,1790
第２０回日本写真判定杯8,690,170,100,910,290,210,410,320,2540,980
第２０回日本写真判定杯9,830,140,160,320,190,140,240,170,910,300
第２０回日本写真判定杯10,420,280,110,1800,1500,250,1450,820,15820,3170
第２０回日本写真判定杯11,1420,500,200,3280,1270,500,640,140,14970,1080
第２０回日本写真判定杯12,130,110,160,530,630,360,540,1090,4050,1870
