レースID,単勝,複勝1,複勝2,2連単,2連複,拡連複12,拡連複13,拡連複23,3連単,3連複
トランスワードトロフィー２０２０お盆特選5,100,100,170,320,230,110,120,160,500,180
トランスワードトロフィー２０２０お盆特選6,100,100,300,590,480,150,110,280,1450,390
トランスワードトロフィー２０２０お盆特選7,130,100,250,1710,1340,330,160,500,4230,1420
トランスワードトロフィー２０２０お盆特選8,550,210,100,1970,610,190,520,210,8020,1320
トランスワードトロフィー２０２０お盆特選9,130,100,230,440,370,260,280,1180,1780,870
トランスワードトロフィー２０２０お盆特選10,100,110,190,530,380,250,350,860,2890,1900
トランスワードトロフィー２０２０お盆特選11,680,320,460,4680,2120,320,450,320,16800,2990
トランスワードトロフィー２０２０お盆特選12,1450,370,430,6960,3390,840,1060,720,67020,6170
第１０回みやじマリンカップ1,750,280,100,3400,490,240,1550,660,17500,2210
第１０回みやじマリンカップ2,120,130,160,510,470,320,130,220,1120,370
第１０回みやじマリンカップ3,190,170,200,750,670,280,140,250,1600,280
第１０回みやじマリンカップ4,260,100,130,370,260,160,320,370,2080,900
第１０回みやじマリンカップ5,400,120,100,850,190,140,370,210,1950,360
第１０回みやじマリンカップ6,280,200,190,810,490,150,240,560,3910,1020
第１０回みやじマリンカップ7,190,180,120,1180,380,220,340,200,3200,680
第１０回みやじマリンカップ8,980,1040,3310,13390,9770,1130,220,1060,36350,2810
第１０回みやじマリンカップ9,160,180,280,4540,3140,230,100,160,7190,230
第１０回みやじマリンカップ10,100,100,130,140,210,180,220,380,450,170
第１０回みやじマリンカップ11,210,120,450,640,250,210,250,340,1900,800
第１０回みやじマリンカップ12,100,110,710,1140,1020,340,410,1090,5750,2680
第３８回天領杯1,100,100,230,500,530,180,140,590,1600,720
第３８回天領杯2,110,100,150,400,350,130,170,190,750,250
第３８回天領杯3,150,100,180,300,250,170,260,160,850,450
第３８回天領杯4,120,120,240,410,380,180,150,220,720,340
第３８回天領杯5,3520,800,1170,13060,7400,1690,320,310,46230,1770
第３８回天領杯6,1050,300,150,22500,3620,750,1080,490,140540,11970
第３８回天領杯7,130,100,200,230,250,140,450,1010,2530,1440
第３８回天領杯8,100,100,100,300,230,150,400,560,1380,940
第３８回天領杯9,100,100,260,230,170,150,150,290,740,420
第３８回天領杯10,130,130,490,3850,2620,540,180,1190,20980,4480
第３８回天領杯11,100,120,370,1520,970,240,180,610,6550,880
第３８回天領杯12,110,100,250,580,500,190,310,1170,3620,2540
ＲＮＣ杯争奪サマーチャンピオンレース1,200,170,150,410,360,240,600,320,4660,1480
ＲＮＣ杯争奪サマーチャンピオンレース2,270,110,140,1270,510,200,320,380,4030,550
ＲＮＣ杯争奪サマーチャンピオンレース3,300,190,280,1510,2010,350,630,940,8510,3960
ＲＮＣ杯争奪サマーチャンピオンレース4,130,130,230,460,310,220,380,500,2520,1280
ＲＮＣ杯争奪サマーチャンピオンレース5,640,190,110,1860,350,180,770,680,22240,1820
ＲＮＣ杯争奪サマーチャンピオンレース6,280,150,340,850,530,130,100,130,1340,150
ＲＮＣ杯争奪サマーチャンピオンレース7,170,100,230,400,410,250,260,830,1230,680
ＲＮＣ杯争奪サマーチャンピオンレース8,170,120,190,600,530,190,140,400,1380,590
ＲＮＣ杯争奪サマーチャンピオンレース9,100,100,150,310,290,120,180,470,970,460
ＲＮＣ杯争奪サマーチャンピオンレース10,110,100,100,220,190,110,160,330,740,480
ＲＮＣ杯争奪サマーチャンピオンレース11,100,100,200,360,270,110,130,260,970,240
ＲＮＣ杯争奪サマーチャンピオンレース12,1140,190,100,1940,360,170,340,180,4250,540
ＪＡ大津松茂農産物直売所えがお開設１周年記念競走1,100,100,180,380,280,160,100,210,820,210
ＪＡ大津松茂農産物直売所えがお開設１周年記念競走2,130,190,150,540,140,100,220,300,850,190
ＪＡ大津松茂農産物直売所えがお開設１周年記念競走3,100,100,310,440,320,180,130,330,700,220
ＪＡ大津松茂農産物直売所えがお開設１周年記念競走4,180,130,330,950,700,300,1550,3030,10030,11230
ＪＡ大津松茂農産物直売所えがお開設１周年記念競走5,220,160,100,730,240,110,220,310,2440,890
ＪＡ大津松茂農産物直売所えがお開設１周年記念競走6,790,180,220,2660,1100,180,1140,1500,7960,3130
ＪＡ大津松茂農産物直売所えがお開設１周年記念競走7,470,240,320,2330,2010,190,420,880,13580,4770
ＪＡ大津松茂農産物直売所えがお開設１周年記念競走8,410,550,-1,4310,3120,370,210,380,19190,1940
ＪＡ大津松茂農産物直売所えがお開設１周年記念競走9,520,300,-1,5430,1510,660,660,1020,31990,14060
ＪＡ大津松茂農産物直売所えがお開設１周年記念競走10,230,420,190,580,270,300,850,480,3470,1220
ＪＡ大津松茂農産物直売所えがお開設１周年記念競走11,700,100,100,820,220,140,470,150,3310,320
ＪＡ大津松茂農産物直売所えがお開設１周年記念競走12,920,170,120,2930,600,340,430,160,9670,470
オールレディース競走1,150,110,220,1050,520,210,250,310,3020,740
オールレディース競走2,680,280,230,4140,2140,380,280,230,13610,750
オールレディース競走3,180,150,220,420,200,130,170,210,1230,300
オールレディース競走4,130,130,790,670,920,340,270,590,4390,1120
オールレディース競走5,440,170,100,1480,990,250,140,110,3190,280
オールレディース競走6,230,110,110,420,170,130,320,350,1490,460
オールレディース競走7,740,300,150,1010,410,180,590,180,4450,730
オールレディース競走8,170,130,280,350,230,120,130,190,780,250
オールレディース競走9,190,120,110,380,210,130,270,570,2090,920
オールレディース競走10,170,100,150,280,230,110,150,170,770,250
オールレディース競走11,300,170,270,2730,1600,580,370,920,8820,3600
オールレディース競走12,150,130,370,2030,1520,270,140,680,5440,1300
つるやパン提供第５回みんな大好き！サラダパン賞1,100,100,100,140,150,100,310,400,1410,630
つるやパン提供第５回みんな大好き！サラダパン賞2,220,120,100,1730,850,230,130,150,4260,440
つるやパン提供第５回みんな大好き！サラダパン賞3,100,120,220,700,700,330,170,420,1800,560
つるやパン提供第５回みんな大好き！サラダパン賞4,240,230,480,1550,1680,530,550,850,7340,3340
つるやパン提供第５回みんな大好き！サラダパン賞5,120,100,160,170,110,110,190,180,310,200
つるやパン提供第５回みんな大好き！サラダパン賞6,180,110,300,2240,1620,610,200,400,7720,1470
つるやパン提供第５回みんな大好き！サラダパン賞7,470,100,210,2060,1040,280,280,290,3680,720
つるやパン提供第５回みんな大好き！サラダパン賞8,180,120,100,410,240,130,420,400,1890,810
つるやパン提供第５回みんな大好き！サラダパン賞9,320,580,850,1310,730,170,390,350,3680,1070
つるやパン提供第５回みんな大好き！サラダパン賞10,390,180,100,2500,930,180,760,230,7870,1670
つるやパン提供第５回みんな大好き！サラダパン賞11,750,140,100,280,230,180,670,310,4740,1040
つるやパン提供第５回みんな大好き！サラダパン賞12,120,100,210,190,160,110,300,370,970,740
三国納涼祭1,110,100,100,190,200,130,150,230,350,190
三国納涼祭2,400,110,120,170,110,110,680,600,1550,900
三国納涼祭3,100,100,100,150,170,120,330,540,1490,990
三国納涼祭4,510,130,110,920,250,110,160,120,2410,210
三国納涼祭5,110,100,310,600,490,210,180,600,2990,1260
三国納涼祭6,370,160,190,1550,800,170,660,800,16030,5690
三国納涼祭7,260,270,400,1340,1060,710,360,450,6340,2050
三国納涼祭8,190,100,390,510,630,180,310,930,2910,1540
三国納涼祭9,420,170,270,2080,670,170,240,390,8480,940
三国納涼祭10,180,150,200,680,620,180,190,530,4170,830
三国納涼祭11,290,100,100,340,150,110,170,100,860,230
三国納涼祭12,3070,100,210,21470,8670,1700,2610,1110,352950,17350
ＤＭＭ．ｃｏｍ杯争奪1,260,100,170,640,540,210,220,510,2470,690
ＤＭＭ．ｃｏｍ杯争奪2,420,100,140,470,260,140,170,200,780,170
ＤＭＭ．ｃｏｍ杯争奪3,360,460,540,900,740,320,180,610,3770,1180
ＤＭＭ．ｃｏｍ杯争奪4,210,170,100,320,350,110,220,230,1200,520
ＤＭＭ．ｃｏｍ杯争奪5,150,100,110,190,160,100,160,210,760,410
ＤＭＭ．ｃｏｍ杯争奪6,600,330,1650,7830,10900,1660,340,1910,70420,9890
ＤＭＭ．ｃｏｍ杯争奪7,150,100,110,310,210,100,150,380,690,390
ＤＭＭ．ｃｏｍ杯争奪8,120,110,240,250,210,100,220,180,560,310
ＤＭＭ．ｃｏｍ杯争奪9,130,100,110,280,180,130,160,190,630,230
ＤＭＭ．ｃｏｍ杯争奪10,140,110,170,270,220,150,170,200,690,370
ＤＭＭ．ｃｏｍ杯争奪11,110,100,240,390,400,220,190,660,1140,590
ＤＭＭ．ｃｏｍ杯争奪12,100,100,320,730,780,310,220,760,2490,760
ＢＴＳ大郷開設記念第２２回大郷葉月杯1,280,220,130,590,150,110,250,210,1440,270
ＢＴＳ大郷開設記念第２２回大郷葉月杯2,100,100,150,270,320,120,120,190,740,320
ＢＴＳ大郷開設記念第２２回大郷葉月杯3,200,110,150,620,410,150,140,160,960,220
ＢＴＳ大郷開設記念第２２回大郷葉月杯4,200,130,100,480,310,180,200,280,1500,490
ＢＴＳ大郷開設記念第２２回大郷葉月杯5,590,210,630,2290,1340,530,230,420,5240,1790
ＢＴＳ大郷開設記念第２２回大郷葉月杯6,270,140,290,760,550,160,230,160,1980,440
ＢＴＳ大郷開設記念第２２回大郷葉月杯7,120,100,120,660,210,160,300,590,2550,910
ＢＴＳ大郷開設記念第２２回大郷葉月杯8,120,100,370,410,440,140,190,380,1130,500
ＢＴＳ大郷開設記念第２２回大郷葉月杯9,100,150,360,440,350,250,250,450,1450,800
ＢＴＳ大郷開設記念第２２回大郷葉月杯10,120,100,150,210,190,130,210,380,710,480
ＢＴＳ大郷開設記念第２２回大郷葉月杯11,100,100,110,210,150,150,260,970,1340,880
ＢＴＳ大郷開設記念第２２回大郷葉月杯12,150,100,210,3220,2960,540,150,870,9840,1200
